transaction_id|transaction_ref|transaction_dt|amount|debit_acct|credit_acct|status|narrative|approval_dt|approved_by_user_id
TRN-999727|Z79460M29828|2015-12-07 16:02:39|75594.59|ACT-00003|ACT-34595|processed|payment for invoice # INV-954535|2015-12-10 00:00:00|u3977
TRN-359572|W65560U82534|2006-11-06 10:42:11|549.03|ACT-00027|ACT-20501|processed|payment for invoice # INV-139529|2006-11-09 00:00:00|u9615
TRN-382197|G55762M95701|2014-12-16 11:13:15|11891.12|ACT-00029|ACT-87049|processed|payment for invoice # INV-529160|2014-12-18 00:00:00|u2204
TRN-617762|D49189J90898|2014-01-20 11:04:22|5639.42|ACT-00005|ACT-36515|processed|payment for invoice # INV-414350|2014-01-23 00:00:00|u2204
TRN-228949|A80839B17606|2013-12-04 13:10:57|5500.00|ACT-00028|ACT-45489|processed|payment for invoice # INV-403525|2013-12-05 00:00:00|u2204
TRN-569804|N47963W82230|2010-04-06 12:05:09|5351.58|ACT-00027|ACT-36515|processed|payment for invoice # INV-579045|2010-04-08 00:00:00|u2204
TRN-904306|J32967R53511|2015-02-11 16:53:33|9417.20|ACT-00037|ACT-45489|processed|payment for invoice # INV-694202|2015-02-12 00:00:00|u2204
TRN-339462|S48261L69879|2010-02-16 15:38:40|11078.70|ACT-00015|ACT-95862|processed|payment for invoice # INV-981651|2010-02-18 00:00:00|u2204
TRN-259599|W99143Y36494|2010-03-31 11:49:05|3573.15|ACT-00031|ACT-93939|processed|payment for invoice # INV-284330|2010-04-01 00:00:00|u9615
TRN-837396|D64770G58440|2013-04-19 13:07:42|57151.91|ACT-00027|ACT-70849|processed|payment for invoice # INV-524017|2013-04-25 00:00:00|u3977
TRN-566359|L54542M54062|2013-04-02 09:44:59|33321.81|ACT-00012|ACT-11034|processed|payment for invoice # INV-903038|2013-04-04 00:00:00|u3269
TRN-155076|M43939N63403|2016-08-25 14:50:18|37586.70|ACT-00036|ACT-84271|processed|payment for invoice # INV-129824|2016-09-01 00:00:00|u3977
TRN-617381|P96402Z14441|2016-03-16 14:09:13|23353.15|ACT-00035|ACT-84271|processed|payment for invoice # INV-141517|2016-03-17 00:00:00|u2204
TRN-731938|K23992M22218|2015-04-20 10:35:34|13196.01|ACT-00013|ACT-34595|processed|payment for invoice # INV-796186|2015-04-23 00:00:00|u2204
TRN-498973|J67049O17524|2013-04-24 14:38:22|25315.42|ACT-00023|ACT-69837|processed|payment for invoice # INV-593641|2013-04-25 00:00:00|u2204
TRN-986869|O43101K38806|2016-03-29 16:48:23|7774.60|ACT-00001|ACT-45489|processed|payment for invoice # INV-817420|2016-03-31 00:00:00|u2204
TRN-263353|B75363L43483|2010-10-22 15:59:06|45117.60|ACT-00002|ACT-93939|processed|payment for invoice # INV-617032|2010-10-28 00:00:00|u3977
TRN-135362|V61918C86023|2015-09-01 09:07:15|29174.09|ACT-00008|ACT-45489|processed|payment for invoice # INV-698654|2015-09-03 00:00:00|u2204
TRN-452904|M36404R55479|2010-06-21 12:56:27|3296.58|ACT-00002|ACT-95862|processed|payment for invoice # INV-791454|2010-06-24 00:00:00|u9615
TRN-249566|O65028X98985|2014-01-20 14:42:57|18585.64|ACT-00013|ACT-46570|processed|payment for invoice # INV-289518|2014-01-23 00:00:00|u2204
TRN-312526|M40073A83799|2014-06-06 13:34:13|7011.17|ACT-00035|ACT-21097|processed|payment for invoice # INV-936813|2014-06-12 00:00:00|u2204
TRN-661571|G28587F58879|2013-03-13 11:42:08|19873.11|ACT-00035|ACT-55676|processed|payment for invoice # INV-616743|2013-03-14 00:00:00|u2204
TRN-359400|W76849G28060|2013-11-25 11:02:53|2321.75|ACT-00031|ACT-14189|processed|payment for invoice # INV-529380|2013-11-28 00:00:00|u9615
TRN-137355|R92399Y96922|2011-01-03 15:59:35|22600.23|ACT-00020|ACT-95624|processed|payment for invoice # INV-122109|2011-01-06 00:00:00|u2204
TRN-977399|Z68072N37041|2011-12-27 11:44:02|41105.40|ACT-00036|ACT-93939|processed|payment for invoice # INV-532997|2011-12-29 00:00:00|u3977
TRN-367891|P61324F32447|2016-04-04 11:59:43|50099.40|ACT-00027|ACT-84271|processed|payment for invoice # INV-564760|2016-04-07 00:00:00|u3977
TRN-210038|L17621P67137|2007-12-10 14:46:52|150908.04|ACT-00008|ACT-46570|processed|payment for invoice # INV-730265|2007-12-13 00:00:00|u3269
TRN-248702|H43941W69349|2016-01-25 11:32:02|13943.43|ACT-00037|ACT-84271|processed|payment for invoice # INV-941725|2016-01-28 00:00:00|u2204
TRN-618248|R66163X19129|2010-01-04 15:54:26|49882.34|ACT-00008|ACT-55676|processed|payment for invoice # INV-348274|2010-01-07 00:00:00|u3977
TRN-246618|V18869E45226|2015-08-18 09:42:04|19598.56|ACT-00034|ACT-84271|processed|payment for invoice # INV-779908|2015-08-20 00:00:00|u2204
TRN-640849|Z48431H22115|2009-09-04 09:02:28|6657.62|ACT-00006|ACT-36515|processed|payment for invoice # INV-497355|2009-09-10 00:00:00|u2204
TRN-894916|H60003M46837|2014-02-26 15:14:23|27176.77|ACT-00010|ACT-87049|processed|payment for invoice # INV-523263|2014-02-27 00:00:00|u2204
TRN-677173|O98143P36697|2011-04-05 11:28:56|26246.95|ACT-00025|ACT-20501|processed|payment for invoice # INV-387108|2011-04-07 00:00:00|u2204
TRN-297446|E11680Q21524|2011-05-27 09:40:36|10776.42|ACT-00029|ACT-93939|processed|payment for invoice # INV-282597|2011-06-09 00:00:00|u2204
TRN-824304|X77243G86824|2011-03-18 10:59:43|4185.21|ACT-00025|ACT-36515|processed|payment for invoice # INV-374841|2011-03-24 00:00:00|u9615
TRN-582536|O99168K19895|2009-09-18 11:00:05|2491.52|ACT-00006|ACT-55676|processed|payment for invoice # INV-543988|2009-09-24 00:00:00|u9615
TRN-472320|H44302R27664|2013-01-03 15:46:28|27687.74|ACT-00001|ACT-46570|processed|payment for invoice # INV-618594|2013-01-10 00:00:00|u2204
TRN-635973|Z72747H56759|2013-02-12 12:07:00|435.49|ACT-00034|ACT-93939|processed|payment for invoice # INV-942734|2013-02-14 00:00:00|u9615
TRN-929215|G28621J92543|2013-09-05 12:00:33|10822.07|ACT-00033|ACT-95862|processed|payment for invoice # INV-261241|2013-09-12 00:00:00|u3977
TRN-602735|R12753G68933|2004-12-22 11:55:28|19497.19|ACT-00012|ACT-20925|processed|payment for invoice # INV-685000|2004-12-23 00:00:00|u2204
TRN-485839|F38311R26652|2013-04-25 10:52:34|12077.70|ACT-00020|ACT-93939|processed|payment for invoice # INV-753191|2013-05-02 00:00:00|u3977
TRN-171441|S11527I41328|2010-04-12 14:18:29|70927.02|ACT-00002|ACT-55676|processed|payment for invoice # INV-697499|2010-04-15 00:00:00|u3977
TRN-959953|Y76365D34028|2008-03-27 10:41:59|5963.61|ACT-00024|ACT-55676|processed|payment for invoice # INV-525559|2008-04-03 00:00:00|u2204
TRN-698877|O56909S35884|2011-04-20 10:23:02|7015.98|ACT-00012|ACT-46570|processed|payment for invoice # INV-482641|2011-04-21 00:00:00|u2204
TRN-188960|C33427E65271|2006-12-11 09:59:54|4540.96|ACT-00027|ACT-20501|processed|payment for invoice # INV-152074|2006-12-14 00:00:00|u9615
TRN-993752|J99079O40544|2012-02-22 14:31:03|12237.29|ACT-00022|ACT-55676|processed|payment for invoice # INV-295065|2012-02-23 00:00:00|u2204
TRN-573187|Y58304L84507|2012-09-06 16:01:46|21174.71|ACT-00020|ACT-55676|processed|payment for invoice # INV-190753|2012-09-13 00:00:00|u2204
TRN-859164|K15577L24962|2013-03-25 16:24:24|9293.35|ACT-00025|ACT-59698|processed|payment for invoice # INV-866219|2013-03-28 00:00:00|u3977
TRN-700927|L43381M25344|2004-12-21 11:59:07|34874.09|ACT-00036|ACT-20925|processed|payment for invoice # INV-930532|2004-12-23 00:00:00|u3977
TRN-123406|A89338B89338|2015-05-27 22:56:46|7500.00|ACT-00034|ACT-46570|processed|payment for invoice # INV-253611|2015-05-27 22:57:44|u8284
TRN-777302|G99264K81474|2015-04-15 13:01:49|20731.25|ACT-00023|ACT-14189|processed|payment for invoice # INV-554600|2015-04-16 00:00:00|u2204
TRN-969129|M81274R68480|2012-04-27 16:22:14|22593.78|ACT-00014|ACT-93939|processed|payment for invoice # INV-265741|2012-05-03 00:00:00|u3977
TRN-367825|M46452H91156|2012-01-19 09:00:14|12835.39|ACT-00025|ACT-86906|processed|payment for invoice # INV-138499|2012-01-26 00:00:00|u2204
TRN-550737|F41777C88623|2015-04-28 12:23:22|16346.04|ACT-00037|ACT-50360|processed|payment for invoice # INV-624964|2015-04-30 00:00:00|u2204
TRN-128728|Q56858S14299|2016-07-28 15:36:11|17514.48|ACT-00010|ACT-84271|processed|payment for invoice # INV-134202|2016-08-04 00:00:00|u2204
TRN-914138|N64409M23771|2013-07-15 11:24:56|14000.00|ACT-00027|ACT-14189|processed|payment for invoice # INV-164193|2013-07-18 00:00:00|u2204
TRN-734016|Q14121D71103|2015-12-10 15:24:25|1284.23|ACT-00005|ACT-80828|processed|payment for invoice # INV-414871|2015-12-17 00:00:00|u9615
TRN-263904|Q55985W42041|2016-03-29 13:05:14|14239.07|ACT-00013|ACT-36515|processed|payment for invoice # INV-563437|2016-03-31 00:00:00|u2204
TRN-100786|J36079C62424|2010-06-17 14:41:15|7745.49|ACT-00036|ACT-95862|processed|payment for invoice # INV-742637|2010-06-24 00:00:00|u2204
TRN-206001|I16691Y32665|2010-06-17 15:39:55|12563.52|ACT-00030|ACT-21097|processed|payment for invoice # INV-973842|2010-06-24 00:00:00|u2204
TRN-363641|X96023B52934|2013-07-01 13:15:11|1571.55|ACT-00037|ACT-59698|processed|payment for invoice # INV-439093|2013-07-04 00:00:00|u9615
TRN-429789|S40314H10317|2015-04-07 16:43:04|2522.76|ACT-00011|ACT-34595|processed|payment for invoice # INV-361326|2015-04-09 00:00:00|u9615
TRN-353864|G94303R28286|2015-07-10 12:31:04|7495.88|ACT-00028|ACT-45489|processed|payment for invoice # INV-856156|2015-07-16 00:00:00|u2204
TRN-210059|F39452U87398|2013-07-04 15:53:51|6006.31|ACT-00008|ACT-69808|processed|payment for invoice # INV-461077|2013-07-11 00:00:00|u2204
TRN-984481|E83767Y54507|2016-02-01 15:26:00|23745.96|ACT-00036|ACT-59698|processed|payment for invoice # INV-379118|2016-02-04 00:00:00|u2204
TRN-501876|I75475V13113|2011-05-09 10:43:39|15197.66|ACT-00001|ACT-86906|processed|payment for invoice # INV-858914|2011-05-12 00:00:00|u2204
TRN-795904|S39041W88308|2006-12-28 16:58:10|58241.29|ACT-00016|ACT-70849|processed|payment for invoice # INV-294173|2007-01-04 00:00:00|u3977
TRN-613671|C77456C63781|2006-12-08 09:18:49|36537.56|ACT-00016|ACT-46570|processed|payment for invoice # INV-558996|2006-12-14 00:00:00|u3977
TRN-992525|S35268N70891|2015-04-24 14:25:17|30468.85|ACT-00013|ACT-34595|processed|payment for invoice # INV-915339|2015-04-30 00:00:00|u3977
TRN-697818|Y21994D44084|2011-11-09 15:52:43|30705.93|ACT-00012|ACT-95862|processed|payment for invoice # INV-498709|2011-11-10 00:00:00|u3977
TRN-801334|G85303H24144|2014-05-14 11:39:43|12213.90|ACT-00014|ACT-59698|processed|payment for invoice # INV-820387|2014-05-15 00:00:00|u2204
TRN-793322|K33395O42180|2012-01-16 09:57:05|12111.51|ACT-00029|ACT-80828|processed|payment for invoice # INV-339457|2012-01-19 00:00:00|u2204
TRN-257505|L99953X20231|2015-09-24 13:26:25|26315.02|ACT-00029|ACT-84271|processed|payment for invoice # INV-500962|2015-10-01 00:00:00|u2204
TRN-557038|A95596H23643|2013-12-06 16:00:18|49907.53|ACT-00005|ACT-87049|processed|payment for invoice # INV-447354|2013-12-12 00:00:00|u3977
TRN-367321|R92631Z82689|2011-12-05 13:01:50|18333.46|ACT-00034|ACT-87049|processed|payment for invoice # INV-995055|2011-12-08 00:00:00|u2204
TRN-356883|G77221W65277|2011-05-30 16:30:07|31337.56|ACT-00008|ACT-93939|processed|payment for invoice # INV-175523|2011-06-09 00:00:00|u3977
TRN-837479|V31882L36644|2013-12-17 09:41:22|45162.65|ACT-00029|ACT-53050|processed|payment for invoice # INV-274756|2013-12-19 00:00:00|u3977
TRN-193961|R39763L67319|2015-12-14 14:35:27|77097.18|ACT-00025|ACT-34595|processed|payment for invoice # INV-328506|2015-12-17 00:00:00|u3977
TRN-571761|I46193S64832|2014-05-15 15:15:06|10333.05|ACT-00011|ACT-93939|processed|payment for invoice # INV-567947|2014-05-22 00:00:00|u2204
TRN-729586|O35959A27302|2016-02-17 14:17:32|8711.58|ACT-00018|ACT-34595|processed|payment for invoice # INV-346962|2016-02-18 00:00:00|u2204
TRN-574339|N61139A27137|2012-02-24 12:35:57|2118.09|ACT-00012|ACT-59698|processed|payment for invoice # INV-441396|2012-03-01 00:00:00|u9615
TRN-269784|I92773F98032|2012-06-29 09:21:28|9625.98|ACT-00001|ACT-55676|processed|payment for invoice # INV-746757|2012-07-05 00:00:00|u2204
TRN-221625|V69913W69096|2010-11-05 16:24:13|3618.61|ACT-00015|ACT-55676|processed|payment for invoice # INV-180774|2010-11-11 00:00:00|u9615
TRN-697669|O59709B98397|2008-04-24 16:17:54|5528.66|ACT-00015|ACT-55676|processed|payment for invoice # INV-116256|2008-05-08 00:00:00|u2204
TRN-808414|L59217K72106|2012-07-03 16:08:47|12179.94|ACT-00032|ACT-50360|processed|payment for invoice # INV-429396|2012-07-05 00:00:00|u3977
TRN-936980|T45396R77966|2011-11-07 13:31:37|2246.67|ACT-00002|ACT-14189|processed|payment for invoice # INV-966042|2011-11-10 00:00:00|u9615
TRN-949678|P83755Y37086|2012-07-09 10:14:44|7304.67|ACT-00023|ACT-50360|processed|payment for invoice # INV-438003|2012-07-12 00:00:00|u3977
TRN-110397|O56009V31831|2015-02-16 11:47:06|12686.59|ACT-00032|ACT-34595|processed|payment for invoice # INV-247512|2015-02-19 00:00:00|u2204
TRN-627600|W71119P25620|2015-11-30 09:33:18|5640.18|ACT-00027|ACT-34595|processed|payment for invoice # INV-394798|2015-12-03 00:00:00|u2204
TRN-442765|H72162J97836|2013-03-20 13:15:48|41662.18|ACT-00005|ACT-14189|processed|payment for invoice # INV-793872|2013-03-21 00:00:00|u3977
TRN-207069|F98665O73574|2011-07-18 12:02:39|11564.77|ACT-00035|ACT-95624|processed|payment for invoice # INV-841694|2011-07-21 00:00:00|u2204
TRN-446137|L46848T27043|2008-03-10 10:56:42|19571.11|ACT-00014|ACT-87049|processed|payment for invoice # INV-960701|2008-03-13 00:00:00|u2204
TRN-698225|K57397G74973|2011-04-11 10:15:55|6627.08|ACT-00036|ACT-59698|processed|payment for invoice # INV-159728|2011-04-14 00:00:00|u3977
TRN-767817|V88348X94211|2015-11-27 13:26:57|2580.38|ACT-00006|ACT-20501|processed|payment for invoice # INV-235153|2015-12-03 00:00:00|u9615
TRN-411123|Z31317U64993|2010-12-13 16:04:26|49466.42|ACT-00018|ACT-46570|processed|payment for invoice # INV-924999|2010-12-16 00:00:00|u3977
TRN-943327|S69399R40256|2014-12-22 09:55:07|4500.00|ACT-00004|ACT-87049|processed|payment for invoice # INV-119342|2015-01-08 00:00:00|u9615
TRN-741226|T83747D87600|2014-05-15 16:05:19|35984.06|ACT-00009|ACT-59698|processed|payment for invoice # INV-638837|2014-05-22 00:00:00|u3977
TRN-829012|K26887V24926|2010-12-16 14:18:43|14781.55|ACT-00006|ACT-11034|processed|payment for invoice # INV-106807|2010-12-23 00:00:00|u2204
TRN-720989|E92407L16435|2013-07-23 11:06:39|21659.50|ACT-00018|ACT-20501|processed|payment for invoice # INV-386062|2013-07-25 00:00:00|u2204
TRN-294766|S59938S63232|2008-11-25 14:39:56|9687.11|ACT-00001|ACT-95624|processed|payment for invoice # INV-452668|2008-11-27 00:00:00|u2204
TRN-641965|M85507B99208|2012-09-21 14:40:23|20065.74|ACT-00033|ACT-86906|processed|payment for invoice # INV-928532|2012-09-27 00:00:00|u2204
TRN-763823|J24484D75707|2015-04-27 09:27:08|20059.04|ACT-00026|ACT-80828|processed|payment for invoice # INV-267179|2015-04-30 00:00:00|u2204
TRN-279692|B39257O32694|2011-12-02 11:54:18|15094.69|ACT-00032|ACT-11034|processed|payment for invoice # INV-437391|2011-12-08 00:00:00|u2204
TRN-315844|B94844H72402|2008-10-24 13:54:59|32328.39|ACT-00012|ACT-21097|processed|payment for invoice # INV-871232|2008-10-30 00:00:00|u3977
TRN-348900|K83976S13741|2015-03-17 09:27:46|10227.76|ACT-00009|ACT-69808|processed|payment for invoice # INV-465513|2015-03-19 00:00:00|u2204
TRN-623540|M39629F66857|2015-08-31 15:44:21|146.76|ACT-00037|ACT-69808|processed|payment for invoice # INV-626102|2015-09-03 00:00:00|u9615
TRN-592630|Q14830S15679|2014-09-01 15:47:41|301.07|ACT-00013|ACT-80828|processed|payment for invoice # INV-267626|2014-09-04 00:00:00|u9615
TRN-780265|W21936J53508|2015-04-13 16:53:56|14258.32|ACT-00010|ACT-59698|processed|payment for invoice # INV-649234|2015-04-16 00:00:00|u3977
TRN-175644|H45395W76859|2011-05-12 16:24:21|17365.37|ACT-00022|ACT-84271|processed|payment for invoice # INV-639293|2011-05-19 00:00:00|u2204
TRN-856645|V93887C73459|2015-04-17 15:50:24|24013.23|ACT-00023|ACT-87049|processed|payment for invoice # INV-632453|2015-04-23 00:00:00|u2204
TRN-834747|L38340D70982|2012-12-10 11:00:11|2651.76|ACT-00037|ACT-14189|processed|payment for invoice # INV-505075|2012-12-13 00:00:00|u9615
TRN-294715|G26657R97085|2013-01-03 11:58:10|14000.00|ACT-00027|ACT-45489|processed|payment for invoice # INV-400368|2013-01-10 00:00:00|u2204
TRN-576869|B94303K91444|2008-03-25 12:08:44|11923.57|ACT-00034|ACT-55676|processed|payment for invoice # INV-780383|2008-03-27 00:00:00|u2204
TRN-426054|V84109Y11576|2014-09-29 12:45:06|9652.74|ACT-00012|ACT-34595|processed|payment for invoice # INV-520587|2014-10-02 00:00:00|u2204
TRN-176907|U15104R83642|2015-04-21 13:14:03|7593.67|ACT-00026|ACT-84271|processed|payment for invoice # INV-756817|2015-04-23 00:00:00|u2204
TRN-934075|L61985M60210|2014-12-23 16:09:04|11201.90|ACT-00033|ACT-87049|processed|payment for invoice # INV-610976|2015-01-08 00:00:00|u2204
TRN-468679|E68820G81897|2012-04-26 13:43:16|18071.55|ACT-00018|ACT-59698|processed|payment for invoice # INV-405236|2012-05-03 00:00:00|u2204
TRN-422407|P21455N98435|2015-03-23 10:29:00|30561.05|ACT-00004|ACT-69808|processed|payment for invoice # INV-523957|2015-03-26 00:00:00|u3977
TRN-821001|Y62124Y59142|2015-08-24 11:10:44|1599.90|ACT-00005|ACT-93939|processed|payment for invoice # INV-618464|2015-08-27 00:00:00|u9615
TRN-545670|R25628S16754|2014-01-20 15:50:03|7252.43|ACT-00033|ACT-36515|processed|payment for invoice # INV-181487|2014-01-23 00:00:00|u2204
TRN-545943|P15557L78473|2012-11-07 11:17:23|2450.80|ACT-00017|ACT-93939|processed|payment for invoice # INV-968265|2012-11-08 00:00:00|u9615
TRN-985342|H77058V37543|2011-03-22 10:17:17|22015.86|ACT-00027|ACT-20925|processed|payment for invoice # INV-856657|2011-03-24 00:00:00|u2204
TRN-788236|T67019I31622|2014-02-18 15:21:21|28771.65|ACT-00034|ACT-53050|processed|payment for invoice # INV-793630|2014-02-20 00:00:00|u2204
TRN-366455|L17774H70623|2014-05-15 09:31:38|25633.29|ACT-00011|ACT-45489|processed|payment for invoice # INV-108795|2014-05-22 00:00:00|u2204
TRN-557790|F13226Z36974|2015-12-14 10:30:25|1734.90|ACT-00021|ACT-55676|processed|payment for invoice # INV-325549|2015-12-17 00:00:00|u9615
TRN-588348|J90500R18045|2013-08-22 12:56:37|38702.77|ACT-00015|ACT-34595|processed|payment for invoice # INV-757166|2013-08-29 00:00:00|u3977
TRN-934641|D46598J55218|2010-03-22 09:05:55|12711.92|ACT-00027|ACT-36515|processed|payment for invoice # INV-546052|2010-03-25 00:00:00|u2204
TRN-833312|D85055A89196|2011-11-10 09:07:11|79866.16|ACT-00018|ACT-95862|processed|payment for invoice # INV-901648|2011-11-17 00:00:00|u3977
TRN-318046|L67204D35359|2013-05-08 10:24:20|11596.98|ACT-00003|ACT-53050|processed|payment for invoice # INV-368657|2013-05-16 00:00:00|u2204
TRN-167134|L84412Y54081|2012-06-18 11:41:15|19518.52|ACT-00023|ACT-80828|processed|payment for invoice # INV-831196|2012-06-21 00:00:00|u2204
TRN-403170|U50720G62497|2013-05-27 11:16:40|5608.62|ACT-00012|ACT-45489|processed|payment for invoice # INV-553902|2013-05-30 00:00:00|u2204
TRN-167332|C22818R34046|2008-09-01 11:25:38|21558.95|ACT-00006|ACT-14189|processed|payment for invoice # INV-956918|2008-09-04 00:00:00|u2204
TRN-342268|N55783F11007|2015-06-01 12:37:43|312.77|ACT-00031|ACT-87049|processed|payment for invoice # INV-627440|2015-06-04 00:00:00|u9615
TRN-120732|Y32056R55419|2010-12-20 10:44:07|3938.11|ACT-00037|ACT-50360|processed|payment for invoice # INV-374635|2010-12-23 00:00:00|u9615
TRN-298315|J11967M65080|2014-03-11 11:24:27|47563.38|ACT-00029|ACT-95624|processed|payment for invoice # INV-840069|2014-03-13 00:00:00|u3977
TRN-275036|X77896E35975|2015-11-30 10:23:01|36385.11|ACT-00022|ACT-14189|processed|payment for invoice # INV-606111|2015-12-03 00:00:00|u3977
TRN-484762|U25788F28552|2011-12-02 15:20:43|67834.34|ACT-00026|ACT-80828|processed|payment for invoice # INV-501761|2011-12-08 00:00:00|u3977
TRN-852017|J92065K49026|2011-09-29 16:58:39|14041.36|ACT-00021|ACT-14189|processed|payment for invoice # INV-526486|2011-10-06 00:00:00|u2204
TRN-588678|D56809X73636|2016-04-06 16:33:07|11163.31|ACT-00008|ACT-34595|processed|payment for invoice # INV-591905|2016-04-07 00:00:00|u2204
TRN-869510|D34307J94622|2011-12-09 16:19:02|3809.47|ACT-00006|ACT-95862|processed|payment for invoice # INV-933234|2011-12-15 00:00:00|u9615
TRN-558024|I19518X70011|2014-04-03 10:19:02|6847.68|ACT-00006|ACT-59698|processed|payment for invoice # INV-769715|2014-04-10 00:00:00|u2204
TRN-488423|G62359N75253|2016-06-06 16:20:55|98676.96|ACT-00016|ACT-84271|processed|payment for invoice # INV-689829|2016-06-09 00:00:00|u3977
