invoice_id|po_id|vendor_id|invoice_dt|invoice_image_path|payment_due_by_dt|received_dt|received_by_user_id|total
INV-278502|PUO-110508455|VD-0452|2012-12-28 00:00:00|not available|2013-03-04 00:00:00|2013-01-04 00:00:00|u2204|42648.74
INV-159723|PUO-351464665|VD-0056|2014-08-04 00:00:00|not available|2014-10-30 00:00:00|2014-08-11 00:00:00|u9615|14620.90
INV-218888|PUO-041966139|VD-0027|2011-11-11 00:00:00|not available|2012-01-03 00:00:00|2011-11-15 00:00:00|u1645|6039.03
INV-628131|PUO-049815367|VD-0252|2014-12-17 00:00:00|not available|2015-02-09 00:00:00|2014-12-22 00:00:00|u8295|45955.82
INV-982611|PUO-079286044|VD-0290|2008-03-25 00:00:00|not available|2008-05-26 00:00:00|2008-04-04 00:00:00|u8204|1371.78
INV-297316|PUO-029383070|VD-0087|2011-06-21 00:00:00|not available|2011-08-05 00:00:00|2011-06-28 00:00:00|u4539|12276.23
INV-767598|PUO-182704546|VD-0023|2012-02-14 00:00:00|not available|2012-04-02 00:00:00|2012-02-23 00:00:00|u3977|10072.30
INV-180636|PUO-130895650|VD-0141|2011-01-04 00:00:00|not available|2011-03-22 00:00:00|2011-01-10 00:00:00|u9615|50039.55
INV-160484|PUO-081346422|VD-0582|2014-08-12 00:00:00|not available|2014-10-09 00:00:00|2014-08-18 00:00:00|u1584|4770.15
INV-717395|PUO-204542462|VD-0570|2011-11-09 00:00:00|not available|2012-01-16 00:00:00|2011-11-21 00:00:00|u2204|19236.52
INV-716748|PUO-131792224|VD-0302|2012-09-17 00:00:00|not available|2012-11-26 00:00:00|2012-09-24 00:00:00|u1584|55265.38
INV-877458|PUO-089866311|VD-0366|2013-03-25 00:00:00|not available|2013-05-10 00:00:00|2013-03-27 00:00:00|u8049|6907.32
INV-524929|PUO-142561392|VD-0501|2013-04-23 00:00:00|not available|2013-06-11 00:00:00|2013-05-02 00:00:00|u8295|48600.00
INV-443740|PUO-091721757|VD-0199|2013-02-22 00:00:00|not available|2013-04-26 00:00:00|2013-02-25 00:00:00|u2204|1462.88
INV-845190|PUO-221178344|VD-0050|2011-02-23 00:00:00|not available|2011-05-09 00:00:00|2011-02-25 00:00:00|u8049|3467.56
INV-584323|PUO-217269192|VD-0252|2015-03-20 00:00:00|not available|2015-06-10 00:00:00|2015-03-30 00:00:00|u0775|8893.46
INV-872190|PUO-270677421|VD-0254|2014-10-29 00:00:00|not available|2015-01-22 00:00:00|2014-11-03 00:00:00|u8295|9149.54
INV-545347|PUO-270373708|VD-0050|2011-02-24 00:00:00|not available|2011-03-31 00:00:00|2011-02-28 00:00:00|u4539|15375.65
INV-399636|PUO-021539894|VD-0100|2011-05-23 00:00:00|not available|2011-06-27 00:00:00|2011-05-30 00:00:00|u4539|95387.61
INV-416020|PUO-060490045|VD-0581|2010-05-25 00:00:00|not available|2010-07-19 00:00:00|2010-06-01 00:00:00|u2204|31861.30
INV-431555|PUO-235352233|VD-0302|2013-06-03 00:00:00|not available|2013-07-22 00:00:00|2013-06-06 00:00:00|u9615|2144.87
INV-654536|PUO-166456434|VD-0272|2014-10-21 00:00:00|not available|2014-12-22 00:00:00|2014-10-30 00:00:00|u8204|33689.74
INV-720133|PUO-061899481|VD-0377|2015-07-23 00:00:00|not available|2015-09-22 00:00:00|2015-07-30 00:00:00|u7724|37817.60
INV-414814|PUO-420105738|VD-0252|2015-07-03 00:00:00|not available|2015-08-03 00:00:00|2015-07-06 00:00:00|u4539|4148.12
INV-698727|PUO-314329050|VD-0206|2015-11-05 00:00:00|not available|2015-12-28 00:00:00|2015-11-12 00:00:00|u0775|31728.77
INV-207273|PUO-204610779|VD-0273|2015-08-07 00:00:00|not available|2015-11-02 00:00:00|2015-08-10 00:00:00|u4539|3150.63
INV-502021|PUO-080560024|VD-0564|2011-02-03 00:00:00|not available|2011-03-30 00:00:00|2011-02-07 00:00:00|u4539|3762.63
INV-704382|PUO-256124048|VD-0516|2013-10-15 00:00:00|not available|2013-12-06 00:00:00|2013-10-22 00:00:00|u1645|24365.17
INV-374993|PUO-023300433|VD-0566|2006-11-17 00:00:00|not available|2007-01-15 00:00:00|2006-11-27 00:00:00|u8204|34823.62
INV-275632|PUO-040513446|VD-0206|2015-11-04 00:00:00|not available|2015-12-08 00:00:00|2015-11-12 00:00:00|u9615|36809.28
INV-628352|PUO-091749318|VD-0531|2007-02-09 00:00:00|not available|2007-04-30 00:00:00|2007-02-12 00:00:00|u4539|86286.00
INV-387801|PUO-105848669|VD-0410|2011-08-11 00:00:00|not available|2011-10-07 00:00:00|2011-08-22 00:00:00|u1584|23241.55
INV-510468|PUO-070744331|VD-0410|2011-06-21 00:00:00|not available|2011-08-05 00:00:00|2011-06-27 00:00:00|u4539|2450.56
INV-932016|PUO-044705006|VD-0377|2015-07-08 00:00:00|not available|2015-09-16 00:00:00|2015-07-20 00:00:00|u2204|10812.96
INV-771984|PUO-072986532|VD-0087|2011-06-21 00:00:00|not available|2011-09-19 00:00:00|2011-06-30 00:00:00|u9615|18237.10
INV-214587|PUO-016559775|VD-0141|2011-01-03 00:00:00|not available|2011-03-22 00:00:00|2011-01-12 00:00:00|u8049|17144.12
INV-620965|PUO-160604040|VD-0231|2010-03-24 00:00:00|not available|2010-05-04 00:00:00|2010-03-29 00:00:00|u8204|29707.90
INV-295621|PUO-051528640|VD-0564|2010-09-27 00:00:00|not available|2010-11-29 00:00:00|2010-10-05 00:00:00|u4539|15500.00
INV-242850|PUO-007197727|VD-0077|2009-10-26 00:00:00|not available|2009-12-16 00:00:00|2009-11-02 00:00:00|u1645|6578.34
INV-481443|PUO-152839819|VD-0023|2012-02-14 00:00:00|not available|2012-05-02 00:00:00|2012-02-21 00:00:00|u3977|2245.08
INV-763282|PUO-147776338|VD-0495|2011-02-22 00:00:00|not available|2011-04-26 00:00:00|2011-03-03 00:00:00|u0371|18147.38
INV-974386|PUO-361685927|VD-0553|2016-02-15 00:00:00|not available|2016-03-18 00:00:00|2016-02-18 00:00:00|u1584|10290.00
INV-859372|PUO-253531424|VD-0509|2014-09-02 00:00:00|not available|2014-11-24 00:00:00|2014-09-12 00:00:00|u7724|54137.21
INV-786495|PUO-155518954|VD-0304|2008-02-28 00:00:00|not available|2008-05-26 00:00:00|2008-03-04 00:00:00|u8204|6201.68
INV-824634|PUO-160238741|VD-0521|2011-08-02 00:00:00|not available|2011-10-28 00:00:00|2011-08-11 00:00:00|u2204|72846.24
INV-573471|PUO-024133299|VD-0446|2008-02-12 00:00:00|not available|2008-05-02 00:00:00|2008-02-21 00:00:00|u8204|16627.10
INV-990670|PUO-283400956|VD-0579|2013-05-10 00:00:00|not available|2013-06-17 00:00:00|2013-05-21 00:00:00|u8049|13828.55
INV-260966|PUO-455502963|VD-0279|2015-03-17 00:00:00|not available|2015-05-04 00:00:00|2015-03-26 00:00:00|u0775|31696.11
INV-400359|PUO-181325285|VD-0552|2010-11-22 00:00:00|not available|2011-01-14 00:00:00|2010-11-24 00:00:00|u2204|22415.78
INV-207982|PUO-025313509|VD-0581|2010-05-25 00:00:00|not available|2010-08-11 00:00:00|2010-05-28 00:00:00|u3977|40014.02
INV-492595|PUO-018318661|VD-0252|2014-12-01 00:00:00|not available|2015-02-20 00:00:00|2014-12-08 00:00:00|u1584|18472.83
INV-710621|PUO-105844021|VD-0552|2010-11-19 00:00:00|not available|2011-02-07 00:00:00|2010-11-22 00:00:00|u1645|16320.40
INV-638827|PUO-216863232|VD-0552|2010-11-22 00:00:00|not available|2011-02-10 00:00:00|2010-11-25 00:00:00|u2204|30220.10
INV-408558|PUO-093494878|VD-0100|2011-11-11 00:00:00|not available|2011-12-27 00:00:00|2011-11-18 00:00:00|u3977|7720.85
INV-899228|PUO-442630999|VD-0125|2016-05-02 00:00:00|not available|2016-06-01 00:00:00|2016-05-06 00:00:00|u1645|24464.26
INV-875954|PUO-225112712|VD-0574|2011-03-15 00:00:00|not available|2011-06-14 00:00:00|2011-03-21 00:00:00|u2204|27953.40
INV-692156|PUO-055912459|VD-0584|2007-09-03 00:00:00|not available|2007-12-03 00:00:00|2007-09-07 00:00:00|u8204|53815.13
INV-677227|PUO-209247150|VD-0229|2012-10-12 00:00:00|not available|2012-11-26 00:00:00|2012-10-17 00:00:00|u8049|48032.33
INV-162628|PUO-091701709|VD-0050|2011-02-23 00:00:00|not available|2011-05-19 00:00:00|2011-03-04 00:00:00|u8049|97853.41
INV-731766|PUO-311477953|VD-0581|2010-05-26 00:00:00|not available|2010-06-28 00:00:00|2010-05-31 00:00:00|u3977|13924.07
INV-467691|PUO-021327150|VD-0014|2010-12-24 00:00:00|not available|2011-01-31 00:00:00|2010-12-27 00:00:00|u8204|22752.86
INV-370374|PUO-573824605|VD-0125|2016-09-27 00:00:00|not available|2016-11-28 00:00:00|2016-09-29 00:00:00|u8204|36115.53
INV-893583|PUO-222950954|VD-0582|2015-05-04 00:00:00|not available|2015-07-09 00:00:00|2015-05-12 00:00:00|u3977|3482.70
INV-906912|PUO-284108992|VD-0092|2014-11-10 00:00:00|not available|2015-02-03 00:00:00|2014-11-17 00:00:00|u8295|4665.07
INV-277970|PUO-029986583|VD-0467|2011-09-19 00:00:00|not available|2011-12-12 00:00:00|2011-09-22 00:00:00|u7882|8889.90
INV-575511|PUO-179960641|VD-0171|2013-01-14 00:00:00|not available|2013-02-26 00:00:00|2013-01-22 00:00:00|u2204|75775.72
INV-749448|PUO-148420269|VD-0521|2011-08-02 00:00:00|not available|2011-10-17 00:00:00|2011-08-08 00:00:00|u9615|16062.67
INV-410222|PUO-044846226|VD-0526|2011-11-14 00:00:00|not available|2011-12-27 00:00:00|2011-11-17 00:00:00|u3977|31191.76
INV-847690|PUO-096161721|VD-0467|2011-09-19 00:00:00|not available|2011-12-07 00:00:00|2011-09-22 00:00:00|u7882|8673.97
INV-648128|PUO-123574946|VD-0052|2014-04-22 00:00:00|not available|2014-06-02 00:00:00|2014-05-02 00:00:00|u7882|8807.06
INV-905987|PUO-152720448|VD-0252|2015-02-18 00:00:00|not available|2015-04-30 00:00:00|2015-02-23 00:00:00|u3977|8620.09
INV-394215|PUO-321244602|VD-0553|2015-11-06 00:00:00|not available|2015-12-09 00:00:00|2015-11-16 00:00:00|u1645|42273.95
INV-147254|PUO-048229508|VD-0552|2010-11-19 00:00:00|not available|2010-12-20 00:00:00|2010-11-24 00:00:00|u8049|21298.29
INV-139093|PUO-267310505|VD-0579|2013-04-29 00:00:00|not available|2013-06-04 00:00:00|2013-05-02 00:00:00|u3977|4774.78
INV-826905|PUO-160512663|VD-0181|2013-01-18 00:00:00|not available|2013-04-09 00:00:00|2013-01-28 00:00:00|u8049|1260.47
INV-607052|PUO-195677492|VD-0553|2014-12-03 00:00:00|not available|2015-01-05 00:00:00|2014-12-11 00:00:00|u9615|12063.95
INV-719246|PUO-020451992|VD-0460|2011-07-01 00:00:00|not available|2011-08-22 00:00:00|2011-07-11 00:00:00|u1584|10623.87
INV-207288|PUO-013823102|VD-0316|2011-04-19 00:00:00|not available|2011-05-27 00:00:00|2011-04-27 00:00:00|u0371|68404.00
INV-306833|PUO-201565372|VD-0254|2014-07-28 00:00:00|not available|2014-10-06 00:00:00|2014-08-05 00:00:00|u2204|10203.84
INV-625546|PUO-225200636|VD-0046|2011-10-20 00:00:00|not available|2012-01-16 00:00:00|2011-10-24 00:00:00|u9615|21627.60
INV-179372|PUO-098792949|VD-0573|2004-12-01 00:00:00|not available|2005-01-05 00:00:00|2004-12-07 00:00:00|u8204|16600.33
INV-236692|PUO-256252993|VD-0092|2014-09-15 00:00:00|not available|2014-11-24 00:00:00|2014-09-22 00:00:00|u8049|33104.99
INV-523476|PUO-238349206|VD-0545|2014-12-29 00:00:00|not available|2015-02-02 00:00:00|2015-01-06 00:00:00|u1584|4762.82
INV-993070|PUO-089946404|VD-0585|2011-09-01 00:00:00|not available|2011-11-21 00:00:00|2011-09-07 00:00:00|u9615|3728.88
INV-738799|PUO-086847839|VD-0112|2013-02-05 00:00:00|not available|2013-04-19 00:00:00|2013-02-08 00:00:00|u1584|5434.46
INV-726938|PUO-063721265|VD-0553|2013-11-11 00:00:00|not available|2014-01-30 00:00:00|2013-11-18 00:00:00|u3977|21914.53
INV-852849|PUO-046153188|VD-0120|2012-03-29 00:00:00|not available|2012-05-18 00:00:00|2012-04-05 00:00:00|u2204|26361.36
INV-866933|PUO-059341189|VD-0181|2012-12-17 00:00:00|not available|2013-02-25 00:00:00|2012-12-27 00:00:00|u8049|8971.28
INV-622882|PUO-564696581|VD-0252|2015-09-29 00:00:00|not available|2015-11-30 00:00:00|2015-10-07 00:00:00|u4539|47951.21
INV-611598|PUO-033276568|VD-0569|2011-07-25 00:00:00|not available|2011-10-10 00:00:00|2011-07-28 00:00:00|u9615|10206.84
INV-714491|PUO-148473801|VD-0052|2014-04-22 00:00:00|not available|2014-07-17 00:00:00|2014-04-28 00:00:00|u2204|69097.51
INV-384151|PUO-268422085|VD-0100|2013-06-24 00:00:00|not available|2013-08-21 00:00:00|2013-06-28 00:00:00|u4539|16637.77
INV-556920|PUO-057827160|VD-0173|2014-01-07 00:00:00|not available|2014-02-12 00:00:00|2014-01-09 00:00:00|u4539|8552.78
INV-749106|PUO-048209275|VD-0432|2005-07-25 00:00:00|not available|2005-10-11 00:00:00|2005-08-02 00:00:00|u4539|1796.81
INV-750983|PUO-339650578|VD-0052|2014-04-23 00:00:00|not available|2014-06-11 00:00:00|2014-04-28 00:00:00|u7724|17137.08
INV-137611|PUO-020355489|VD-0257|2013-12-24 00:00:00|not available|2014-03-04 00:00:00|2013-12-27 00:00:00|u3977|7141.29
INV-549505|PUO-107587570|VD-0415|2012-01-30 00:00:00|not available|2012-04-05 00:00:00|2012-02-02 00:00:00|u2204|7087.13
INV-303841|PUO-141190996|VD-0554|2015-10-23 00:00:00|not available|2015-12-09 00:00:00|2015-10-26 00:00:00|u8295|4064.36
INV-748071|PUO-424685399|VD-0199|2013-02-25 00:00:00|not available|2013-04-15 00:00:00|2013-03-04 00:00:00|u9615|8884.33
INV-659099|PUO-276789240|VD-0460|2013-01-07 00:00:00|not available|2013-03-18 00:00:00|2013-01-11 00:00:00|u8049|25707.54
INV-253794|PUO-040815689|VD-0554|2015-03-09 00:00:00|not available|2015-05-22 00:00:00|2015-03-11 00:00:00|u0775|76298.46
INV-305261|PUO-132399083|VD-0579|2013-02-18 00:00:00|not available|2013-04-10 00:00:00|2013-02-26 00:00:00|u8295|9738.19
INV-705448|PUO-137307569|VD-0521|2011-08-02 00:00:00|not available|2011-09-26 00:00:00|2011-08-09 00:00:00|u2204|5095.19
INV-134914|PUO-015746741|VD-0568|2015-03-25 00:00:00|not available|2015-05-28 00:00:00|2015-03-30 00:00:00|u0775|52378.24
INV-947639|PUO-463393411|VD-0579|2013-08-07 00:00:00|not available|2013-10-21 00:00:00|2013-08-12 00:00:00|u2204|8674.17
INV-658835|PUO-159771201|VD-0573|2004-12-01 00:00:00|not available|2005-02-21 00:00:00|2004-12-10 00:00:00|u8204|1831.10
INV-962716|PUO-025538073|VD-0478|2013-11-22 00:00:00|not available|2014-01-03 00:00:00|2013-12-02 00:00:00|u8295|19252.53
INV-972353|PUO-222110816|VD-0245|2013-01-04 00:00:00|not available|2013-02-25 00:00:00|2013-01-09 00:00:00|u8295|2887.75
INV-443613|PUO-193839538|VD-0254|2014-07-14 00:00:00|not available|2014-08-25 00:00:00|2014-07-22 00:00:00|u2204|11399.24
INV-540135|PUO-256627877|VD-0545|2015-03-23 00:00:00|not available|2015-06-22 00:00:00|2015-03-27 00:00:00|u1584|2381.85
INV-386508|PUO-038174989|VD-0526|2011-11-14 00:00:00|not available|2011-12-28 00:00:00|2011-11-23 00:00:00|u0371|35156.04
INV-726096|PUO-194828892|VD-0050|2011-02-23 00:00:00|not available|2011-04-20 00:00:00|2011-02-28 00:00:00|u8049|17872.98
INV-235670|PUO-048237340|VD-0509|2014-09-02 00:00:00|not available|2014-10-24 00:00:00|2014-09-08 00:00:00|u9615|8152.22
INV-127638|PUO-027592722|VD-0410|2011-03-23 00:00:00|not available|2011-06-15 00:00:00|2011-03-30 00:00:00|u2204|44013.72
INV-790855|PUO-118989844|VD-0173|2014-02-17 00:00:00|not available|2014-04-14 00:00:00|2014-02-20 00:00:00|u4539|4885.71
INV-270082|PUO-052541939|VD-0159|2012-11-12 00:00:00|not available|2012-12-31 00:00:00|2012-11-14 00:00:00|u3977|94532.14
INV-344262|PUO-091444256|VD-0257|2013-12-24 00:00:00|not available|2014-01-28 00:00:00|2013-12-30 00:00:00|u8049|15249.81
INV-540093|PUO-077961505|VD-0579|2013-01-14 00:00:00|not available|2013-03-06 00:00:00|2013-01-24 00:00:00|u8295|20278.55
INV-207137|PUO-028155931|VD-0231|2010-03-24 00:00:00|not available|2010-05-31 00:00:00|2010-03-29 00:00:00|u3977|3990.32
INV-935613|PUO-278885099|VD-0380|2012-12-17 00:00:00|not available|2013-02-04 00:00:00|2012-12-27 00:00:00|u2204|3333.24
INV-629254|PUO-164842256|VD-0231|2010-03-24 00:00:00|not available|2010-05-14 00:00:00|2010-03-29 00:00:00|u3977|4265.59
INV-790437|PUO-265948127|VD-0554|2016-10-03 00:00:00|not available|2016-12-22 00:00:00|2016-10-07 00:00:00|u0775|61097.39
INV-677165|PUO-081931647|VD-0545|2013-09-30 00:00:00|not available|2013-12-09 00:00:00|2013-10-07 00:00:00|u2204|27372.95
INV-498211|PUO-007414831|VD-0056|2012-06-27 00:00:00|not available|2012-08-13 00:00:00|2012-07-04 00:00:00|u8204|63358.53
INV-648031|PUO-384709494|VD-0199|2013-02-25 00:00:00|not available|2013-04-02 00:00:00|2013-02-27 00:00:00|u9615|29985.93
INV-491823|PUO-106687788|VD-0199|2013-02-22 00:00:00|not available|2013-05-17 00:00:00|2013-03-01 00:00:00|u9615|1930.27
INV-942832|PUO-024933771|VD-0452|2011-06-09 00:00:00|not available|2011-07-18 00:00:00|2011-06-20 00:00:00|u2204|31746.76
INV-553787|PUO-095208684|VD-0521|2011-08-02 00:00:00|not available|2011-09-19 00:00:00|2011-08-08 00:00:00|u2204|36778.84
INV-773074|PUO-091683690|VD-0245|2013-01-03 00:00:00|not available|2013-03-28 00:00:00|2013-01-07 00:00:00|u8295|39090.53
INV-697326|PUO-013308869|VD-0181|2012-11-29 00:00:00|not available|2013-01-09 00:00:00|2012-12-03 00:00:00|u2204|3416.28
INV-991430|PUO-214951250|VD-0074|2006-02-07 00:00:00|not available|2006-04-18 00:00:00|2006-02-13 00:00:00|u0371|53821.05
INV-795994|PUO-294812813|VD-0046|2011-10-20 00:00:00|not available|2011-12-30 00:00:00|2011-10-24 00:00:00|u2204|17382.25
INV-781988|PUO-151318602|VD-0304|2008-02-28 00:00:00|not available|2008-04-07 00:00:00|2008-03-05 00:00:00|u8204|73853.52
INV-293072|PUO-239219968|VD-0377|2016-03-15 00:00:00|not available|2016-06-13 00:00:00|2016-03-24 00:00:00|u0775|21176.08
INV-392789|PUO-016582061|VD-0461|2016-01-25 00:00:00|not available|2016-04-21 00:00:00|2016-01-29 00:00:00|u4539|5513.83
INV-698804|PUO-192937461|VD-0501|2013-04-23 00:00:00|not available|2013-07-15 00:00:00|2013-05-02 00:00:00|u2204|26142.38
INV-458731|PUO-046413778|VD-0410|2011-04-26 00:00:00|not available|2011-05-27 00:00:00|2011-05-04 00:00:00|u8049|12648.71
INV-349396|PUO-004201421|VD-0302|2011-11-16 00:00:00|not available|2012-01-09 00:00:00|2011-11-25 00:00:00|u7882|3055.74
INV-384504|PUO-262905322|VD-0553|2015-06-08 00:00:00|not available|2015-08-17 00:00:00|2015-06-15 00:00:00|u3977|40844.71
INV-965408|PUO-186361970|VD-0495|2011-02-22 00:00:00|not available|2011-05-23 00:00:00|2011-02-28 00:00:00|u0371|12297.38
INV-576682|PUO-100766485|VD-0495|2011-02-22 00:00:00|not available|2011-04-20 00:00:00|2011-02-28 00:00:00|u1645|9580.62
INV-689308|PUO-332843990|VD-0052|2014-04-23 00:00:00|not available|2014-07-21 00:00:00|2014-04-25 00:00:00|u4539|43220.57
INV-704754|PUO-207769376|VD-0582|2015-04-10 00:00:00|not available|2015-07-06 00:00:00|2015-04-13 00:00:00|u3977|31625.50
INV-735260|PUO-224823979|VD-0257|2013-12-24 00:00:00|not available|2014-01-29 00:00:00|2013-12-27 00:00:00|u8204|9901.22
INV-130277|PUO-058430378|VD-0310|2013-09-02 00:00:00|not available|2013-10-03 00:00:00|2013-09-06 00:00:00|u3977|3004.92
INV-900923|PUO-196869336|VD-0272|2015-01-20 00:00:00|not available|2015-03-26 00:00:00|2015-01-23 00:00:00|u4539|18055.13
INV-818189|PUO-307625032|VD-0046|2011-10-20 00:00:00|not available|2011-12-07 00:00:00|2011-10-25 00:00:00|u8049|2500.00
INV-986604|PUO-088803878|VD-0379|2015-02-16 00:00:00|not available|2015-04-27 00:00:00|2015-02-23 00:00:00|u1584|3343.62
INV-992536|PUO-297889647|VD-0501|2013-04-23 00:00:00|not available|2013-07-10 00:00:00|2013-04-29 00:00:00|u8295|26830.13
INV-279530|PUO-124758488|VD-0142|2009-04-20 00:00:00|not available|2009-07-06 00:00:00|2009-04-23 00:00:00|u0371|7337.82
INV-720746|PUO-263395032|VD-0554|2016-09-29 00:00:00|not available|2016-12-05 00:00:00|2016-10-07 00:00:00|u8295|7301.73
INV-922764|PUO-054315858|VD-0527|2008-12-15 00:00:00|not available|2009-02-02 00:00:00|2008-12-23 00:00:00|u8204|8607.28
INV-551509|PUO-199341471|VD-0046|2011-10-20 00:00:00|not available|2011-11-24 00:00:00|2011-10-25 00:00:00|u9615|53431.98
INV-187486|PUO-058367296|VD-0077|2010-04-19 00:00:00|not available|2010-07-19 00:00:00|2010-04-26 00:00:00|u2204|14850.92
INV-405932|PUO-113142015|VD-0509|2014-09-02 00:00:00|not available|2014-10-14 00:00:00|2014-09-05 00:00:00|u7724|2121.57
INV-681251|PUO-031674600|VD-0545|2013-05-14 00:00:00|not available|2013-08-09 00:00:00|2013-05-21 00:00:00|u1584|22856.72
INV-594466|PUO-058810343|VD-0366|2013-03-25 00:00:00|not available|2013-06-03 00:00:00|2013-04-04 00:00:00|u8295|5240.18
INV-208449|PUO-235649380|VD-0272|2015-06-02 00:00:00|not available|2015-07-22 00:00:00|2015-06-08 00:00:00|u8049|36861.55
INV-754347|PUO-233156507|VD-0142|2010-02-19 00:00:00|not available|2010-05-19 00:00:00|2010-02-22 00:00:00|u4539|27060.51
INV-380876|PUO-137978760|VD-0074|2006-02-07 00:00:00|not available|2006-04-03 00:00:00|2006-02-13 00:00:00|u0371|9052.40
INV-603114|PUO-369228606|VD-0199|2013-02-25 00:00:00|not available|2013-04-12 00:00:00|2013-03-04 00:00:00|u8295|13925.66
INV-101979|PUO-001960663|VD-0200|2008-07-14 00:00:00|not available|2008-08-22 00:00:00|2008-07-21 00:00:00|u2204|6743.52
INV-258583|PUO-042543600|VD-0159|2012-11-12 00:00:00|not available|2013-01-04 00:00:00|2012-11-22 00:00:00|u7882|12570.57
INV-277981|PUO-012802595|VD-0101|2011-11-09 00:00:00|not available|2012-01-03 00:00:00|2011-11-14 00:00:00|u8049|23765.47
INV-164363|PUO-403225112|VD-0092|2015-07-06 00:00:00|not available|2015-09-09 00:00:00|2015-07-13 00:00:00|u1645|3338.59
INV-283293|PUO-153445671|VD-0552|2010-11-22 00:00:00|not available|2010-12-27 00:00:00|2010-11-26 00:00:00|u1645|27442.10
INV-263079|PUO-080501256|VD-0125|2015-02-17 00:00:00|not available|2015-04-22 00:00:00|2015-02-25 00:00:00|u8295|24854.80
INV-446437|PUO-122889959|VD-0509|2014-09-02 00:00:00|not available|2014-10-03 00:00:00|2014-09-11 00:00:00|u0775|13768.35
INV-928755|PUO-161733795|VD-0027|2011-11-14 00:00:00|not available|2012-01-16 00:00:00|2011-11-23 00:00:00|u9615|20372.33
INV-379533|PUO-031371862|VD-0316|2011-04-19 00:00:00|not available|2011-06-29 00:00:00|2011-04-26 00:00:00|u0371|9602.42
INV-214551|PUO-031158478|VD-0199|2013-02-22 00:00:00|not available|2013-04-23 00:00:00|2013-02-26 00:00:00|u2204|2356.44
INV-447330|PUO-252463805|VD-0302|2013-07-03 00:00:00|not available|2013-09-16 00:00:00|2013-07-10 00:00:00|u1584|11456.93
INV-451877|PUO-036468448|VD-0366|2013-03-25 00:00:00|not available|2013-05-08 00:00:00|2013-04-02 00:00:00|u0371|14530.17
INV-903730|PUO-095809539|VD-0529|2008-06-16 00:00:00|not available|2008-08-12 00:00:00|2008-06-23 00:00:00|u1645|69397.95
INV-783808|PUO-344148085|VD-0553|2016-01-04 00:00:00|not available|2016-03-17 00:00:00|2016-01-11 00:00:00|u9615|51200.00
